Spend,TimeToMarket,projectStartDate,com_id,proj_id
1654654,11,2018-12-31,b44572bc-245e-11ee-a984-b05216279b15,d401b11a-245e-11ee-a984-b05216279b15
708561,13,2022-11-03,b44572bc-245e-11ee-a984-b05216279b15,d401b1b0-245e-11ee-a984-b05216279b15
2614116.4,14,2019-02-25,b44572bc-245e-11ee-a984-b05216279b15,d401b23c-245e-11ee-a984-b05216279b15
2226011,10,2019-06-02,b44572bc-245e-11ee-a984-b05216279b15,d401b2c8-245e-11ee-a984-b05216279b15
2057983.2,11,2019-09-25,b44572bc-245e-11ee-a984-b05216279b15,d401b34a-245e-11ee-a984-b05216279b15
725121,15,2019-04-18,b44572bc-245e-11ee-a984-b05216279b15,d401b3d6-245e-11ee-a984-b05216279b15
2057546.4,11,2018-09-03,b44572bc-245e-11ee-a984-b05216279b15,d401b46c-245e-11ee-a984-b05216279b15
2213805,11,2018-10-27,b44572bc-245e-11ee-a984-b05216279b15,d401b502-245e-11ee-a984-b05216279b15
517753,7,2018-12-06,b44572bc-245e-11ee-a984-b05216279b15,d401b598-245e-11ee-a984-b05216279b15
2124027,8,2022-04-11,b44572bc-245e-11ee-a984-b05216279b15,d401b61a-245e-11ee-a984-b05216279b15
1853124,15,2020-11-18,b44572bc-245e-11ee-a984-b05216279b15,d401b6a6-245e-11ee-a984-b05216279b15
1730036,6,2019-05-04,b44572bc-245e-11ee-a984-b05216279b15,d401b732-245e-11ee-a984-b05216279b15
1610502.6,12,2022-02-07,b44572bc-245e-11ee-a984-b05216279b15,d401b7be-245e-11ee-a984-b05216279b15
1395888,6,2019-06-05,b44572bc-245e-11ee-a984-b05216279b15,d401b85e-245e-11ee-a984-b05216279b15
1906680,6,2019-06-12,b44572bc-245e-11ee-a984-b05216279b15,d401b8ea-245e-11ee-a984-b05216279b15
922224.8,10,2018-08-27,b44572bc-245e-11ee-a984-b05216279b15,d401b976-245e-11ee-a984-b05216279b15
941497.2,9,2020-02-27,b44572bc-245e-11ee-a984-b05216279b15,d401ba0c-245e-11ee-a984-b05216279b15
1971987,11,2019-10-26,b44572bc-245e-11ee-a984-b05216279b15,d401ba98-245e-11ee-a984-b05216279b15
2139920,11,2022-11-24,b44572bc-245e-11ee-a984-b05216279b15,d401bb2e-245e-11ee-a984-b05216279b15
919062,8,2019-04-17,b44572bc-245e-11ee-a984-b05216279b15,d401bbd8-245e-11ee-a984-b05216279b15
2536224.6,8,2021-08-15,b44572bc-245e-11ee-a984-b05216279b15,d401bc6e-245e-11ee-a984-b05216279b15
1367162,6,2020-10-19,b44572bc-245e-11ee-a984-b05216279b15,d401bd04-245e-11ee-a984-b05216279b15
1944270,12,2019-11-15,b4457de8-245e-11ee-a984-b05216279b15,d401bd90-245e-11ee-a984-b05216279b15
1968358,14,2022-01-02,b4457de8-245e-11ee-a984-b05216279b15,d401be26-245e-11ee-a984-b05216279b15
1498214,15,2022-05-10,b4457de8-245e-11ee-a984-b05216279b15,d401beb2-245e-11ee-a984-b05216279b15
975542.4,6,2022-07-16,b4457de8-245e-11ee-a984-b05216279b15,d401bf52-245e-11ee-a984-b05216279b15
978422.2,14,2018-09-20,b4457de8-245e-11ee-a984-b05216279b15,d401bff2-245e-11ee-a984-b05216279b15
1302078,6,2022-06-25,b4457de8-245e-11ee-a984-b05216279b15,d401c088-245e-11ee-a984-b05216279b15
2291802,12,2022-04-11,b4457de8-245e-11ee-a984-b05216279b15,d401c10a-245e-11ee-a984-b05216279b15
1292128.6,12,2021-07-18,b4457de8-245e-11ee-a984-b05216279b15,d401c1a0-245e-11ee-a984-b05216279b15
1687677.6,9,2023-01-21,b4457de8-245e-11ee-a984-b05216279b15,d401c22c-245e-11ee-a984-b05216279b15
3190356.4,6,2021-09-03,b4457de8-245e-11ee-a984-b05216279b15,d401c2c2-245e-11ee-a984-b05216279b15
1646849.4,12,2023-03-29,b4457de8-245e-11ee-a984-b05216279b15,d401c34e-245e-11ee-a984-b05216279b15
2869137.6,14,2019-07-24,b4457de8-245e-11ee-a984-b05216279b15,d401c3e4-245e-11ee-a984-b05216279b15
2022121,15,2021-10-24,b4457de8-245e-11ee-a984-b05216279b15,d401c47a-245e-11ee-a984-b05216279b15
1567592.6,9,2018-09-12,b4457de8-245e-11ee-a984-b05216279b15,d401c506-245e-11ee-a984-b05216279b15
1078883.4,9,2020-08-01,b4457de8-245e-11ee-a984-b05216279b15,d401c59c-245e-11ee-a984-b05216279b15
2299299,14,2022-10-10,b4457de8-245e-11ee-a984-b05216279b15,d401c628-245e-11ee-a984-b05216279b15
1731773,9,2019-06-09,b4457de8-245e-11ee-a984-b05216279b15,d401c6be-245e-11ee-a984-b05216279b15
2014657.4,8,2018-08-16,b4457de8-245e-11ee-a984-b05216279b15,d401c754-245e-11ee-a984-b05216279b15
2145318,9,2023-05-04,b4457de8-245e-11ee-a984-b05216279b15,d401c7ea-245e-11ee-a984-b05216279b15
1389487.4,11,2021-08-10,b44585b8-245e-11ee-a984-b05216279b15,d401c88a-245e-11ee-a984-b05216279b15
3127469.8,12,2018-01-09,b44585b8-245e-11ee-a984-b05216279b15,d401c920-245e-11ee-a984-b05216279b15
1348077,13,2018-05-18,b44585b8-245e-11ee-a984-b05216279b15,d401c9c0-245e-11ee-a984-b05216279b15
2344204.8,10,2018-09-13,b44585b8-245e-11ee-a984-b05216279b15,d401ca4c-245e-11ee-a984-b05216279b15
2027709,7,2019-10-16,b44585b8-245e-11ee-a984-b05216279b15,d401cae2-245e-11ee-a984-b05216279b15
1558472,13,2018-11-14,b44585b8-245e-11ee-a984-b05216279b15,d401cb6e-245e-11ee-a984-b05216279b15
3348507.4,9,2019-03-30,b44585b8-245e-11ee-a984-b05216279b15,d401cbf0-245e-11ee-a984-b05216279b15
2491663,7,2021-06-06,b44585b8-245e-11ee-a984-b05216279b15,d401cc7c-245e-11ee-a984-b05216279b15
3327258.2,12,2019-02-17,b44585b8-245e-11ee-a984-b05216279b15,d401cd08-245e-11ee-a984-b05216279b15
2666934.2,7,2023-01-25,b44585b8-245e-11ee-a984-b05216279b15,d401cd94-245e-11ee-a984-b05216279b15
1491557.2,14,2022-08-23,b44585b8-245e-11ee-a984-b05216279b15,d401ce34-245e-11ee-a984-b05216279b15
1708469,11,2019-11-20,b44585b8-245e-11ee-a984-b05216279b15,d401cf88-245e-11ee-a984-b05216279b15
2036182,12,2021-04-24,b44585b8-245e-11ee-a984-b05216279b15,d401d01e-245e-11ee-a984-b05216279b15
1828811,9,2022-05-25,b44585b8-245e-11ee-a984-b05216279b15,d401d0b4-245e-11ee-a984-b05216279b15
2420560.8,13,2021-09-11,b44585b8-245e-11ee-a984-b05216279b15,d401d154-245e-11ee-a984-b05216279b15
2351450,11,2022-10-17,b44585b8-245e-11ee-a984-b05216279b15,d401d1d6-245e-11ee-a984-b05216279b15
1678420.8,14,2020-03-30,b44585b8-245e-11ee-a984-b05216279b15,d401d262-245e-11ee-a984-b05216279b15
1780114,15,2023-06-01,b44585b8-245e-11ee-a984-b05216279b15,d401d2f8-245e-11ee-a984-b05216279b15
1968132.6,7,2021-01-03,b44585b8-245e-11ee-a984-b05216279b15,d401d38e-245e-11ee-a984-b05216279b15
2354587,15,2019-06-07,b44585b8-245e-11ee-a984-b05216279b15,d401d410-245e-11ee-a984-b05216279b15
1680364,11,2020-07-06,b44585b8-245e-11ee-a984-b05216279b15,d401d4b0-245e-11ee-a984-b05216279b15
911965,12,2018-12-03,b44585b8-245e-11ee-a984-b05216279b15,d401d578-245e-11ee-a984-b05216279b15
2867439.4,8,2022-08-24,b44585b8-245e-11ee-a984-b05216279b15,d401d690-245e-11ee-a984-b05216279b15
986151.6,10,2019-02-06,b44585b8-245e-11ee-a984-b05216279b15,d401d76c-245e-11ee-a984-b05216279b15
781485,15,2022-12-08,b44585b8-245e-11ee-a984-b05216279b15,d401d802-245e-11ee-a984-b05216279b15
1488819,9,2022-05-07,b4458f4a-245e-11ee-a984-b05216279b15,d401d8d4-245e-11ee-a984-b05216279b15
792284,11,2018-05-04,b4458f4a-245e-11ee-a984-b05216279b15,d401d97e-245e-11ee-a984-b05216279b15
1306648,9,2018-05-19,b4458f4a-245e-11ee-a984-b05216279b15,d401da28-245e-11ee-a984-b05216279b15
1271723,15,2022-12-30,b4458f4a-245e-11ee-a984-b05216279b15,d401dae6-245e-11ee-a984-b05216279b15
1894670.4,11,2021-08-13,b4458f4a-245e-11ee-a984-b05216279b15,d401db90-245e-11ee-a984-b05216279b15
1632118.6,13,2021-08-29,b4458f4a-245e-11ee-a984-b05216279b15,d401dc26-245e-11ee-a984-b05216279b15
2211168,6,2019-12-16,b4458f4a-245e-11ee-a984-b05216279b15,d401dcbc-245e-11ee-a984-b05216279b15
1697637.2,13,2018-01-24,b4458f4a-245e-11ee-a984-b05216279b15,d401dd52-245e-11ee-a984-b05216279b15
570578,11,2019-05-29,b4458f4a-245e-11ee-a984-b05216279b15,d401dde8-245e-11ee-a984-b05216279b15
1562643.6,7,2020-07-30,b4458f4a-245e-11ee-a984-b05216279b15,d401de7e-245e-11ee-a984-b05216279b15
1463604.8,9,2020-03-04,b4458f4a-245e-11ee-a984-b05216279b15,d401df1e-245e-11ee-a984-b05216279b15
1705065,8,2020-06-12,b4458f4a-245e-11ee-a984-b05216279b15,d401dfbe-245e-11ee-a984-b05216279b15
1507060.8,6,2023-02-12,b4458f4a-245e-11ee-a984-b05216279b15,d401e054-245e-11ee-a984-b05216279b15
925936.2,15,2020-07-12,b4458f4a-245e-11ee-a984-b05216279b15,d401e0ea-245e-11ee-a984-b05216279b15
685755,15,2018-10-14,b4458f4a-245e-11ee-a984-b05216279b15,d401e18a-245e-11ee-a984-b05216279b15
2103285.8,8,2022-01-11,b44597ba-245e-11ee-a984-b05216279b15,d401e220-245e-11ee-a984-b05216279b15
2340886,10,2019-04-21,b44597ba-245e-11ee-a984-b05216279b15,d401e2c0-245e-11ee-a984-b05216279b15
2383911,11,2019-06-15,b44597ba-245e-11ee-a984-b05216279b15,d401e356-245e-11ee-a984-b05216279b15
2440484,8,2023-06-12,b44597ba-245e-11ee-a984-b05216279b15,d401e40a-245e-11ee-a984-b05216279b15
3435033,7,2022-07-15,b44597ba-245e-11ee-a984-b05216279b15,d401e4be-245e-11ee-a984-b05216279b15
2462898,9,2019-05-11,b44597ba-245e-11ee-a984-b05216279b15,d401e55e-245e-11ee-a984-b05216279b15
1214656.8,11,2019-08-01,b44597ba-245e-11ee-a984-b05216279b15,d401e608-245e-11ee-a984-b05216279b15
1622090.4,13,2020-07-29,b44597ba-245e-11ee-a984-b05216279b15,d401e702-245e-11ee-a984-b05216279b15
3402890.4,13,2021-01-31,b44597ba-245e-11ee-a984-b05216279b15,d401e7e8-245e-11ee-a984-b05216279b15
737241,14,2018-05-06,b44597ba-245e-11ee-a984-b05216279b15,d401e8d8-245e-11ee-a984-b05216279b15
2827629,14,2021-09-28,b44597ba-245e-11ee-a984-b05216279b15,d401e9be-245e-11ee-a984-b05216279b15
2908617.6,15,2023-01-03,b44597ba-245e-11ee-a984-b05216279b15,d401ea4a-245e-11ee-a984-b05216279b15
1202052,9,2018-11-22,b44597ba-245e-11ee-a984-b05216279b15,d401eaf4-245e-11ee-a984-b05216279b15
1100290.8,8,2020-01-14,b44597ba-245e-11ee-a984-b05216279b15,d401eb80-245e-11ee-a984-b05216279b15
3200911,6,2018-02-08,b44597ba-245e-11ee-a984-b05216279b15,d401ec16-245e-11ee-a984-b05216279b15
3319880.2,15,2019-09-11,b44597ba-245e-11ee-a984-b05216279b15,d401ed06-245e-11ee-a984-b05216279b15
2134466.6,9,2021-09-04,b44597ba-245e-11ee-a984-b05216279b15,d401eda6-245e-11ee-a984-b05216279b15
2909678.8,6,2019-03-07,b44597ba-245e-11ee-a984-b05216279b15,d401ee1e-245e-11ee-a984-b05216279b15
2226950.6,7,2020-03-11,b44597ba-245e-11ee-a984-b05216279b15,d401eed2-245e-11ee-a984-b05216279b15
1538894,9,2022-06-16,b44597ba-245e-11ee-a984-b05216279b15,d401efb8-245e-11ee-a984-b05216279b15
990208,6,2020-04-08,b44597ba-245e-11ee-a984-b05216279b15,d401f06c-245e-11ee-a984-b05216279b15
1040280,14,2018-11-08,b44597ba-245e-11ee-a984-b05216279b15,d401f102-245e-11ee-a984-b05216279b15
1016003,14,2021-05-13,b44597ba-245e-11ee-a984-b05216279b15,d401f198-245e-11ee-a984-b05216279b15
2642067.4,10,2021-02-07,b44597ba-245e-11ee-a984-b05216279b15,d401f210-245e-11ee-a984-b05216279b15
1793233.4,13,2023-07-13,b44597ba-245e-11ee-a984-b05216279b15,d401f292-245e-11ee-a984-b05216279b15
785217,11,2020-04-15,b44597ba-245e-11ee-a984-b05216279b15,d401f33c-245e-11ee-a984-b05216279b15
2209395,8,2021-06-08,b44597ba-245e-11ee-a984-b05216279b15,d401f3f0-245e-11ee-a984-b05216279b15
540945,8,2019-04-12,b445a070-245e-11ee-a984-b05216279b15,d401f4b8-245e-11ee-a984-b05216279b15
839350.4,11,2022-01-09,b445a070-245e-11ee-a984-b05216279b15,d401f54e-245e-11ee-a984-b05216279b15
595017,12,2018-04-21,b445a070-245e-11ee-a984-b05216279b15,d401f5da-245e-11ee-a984-b05216279b15
1051175,9,2021-06-19,b445a070-245e-11ee-a984-b05216279b15,d401f670-245e-11ee-a984-b05216279b15
1414302.4,11,2019-02-28,b445a070-245e-11ee-a984-b05216279b15,d401f706-245e-11ee-a984-b05216279b15
1545140.8,13,2021-07-03,b445a070-245e-11ee-a984-b05216279b15,d401f7a6-245e-11ee-a984-b05216279b15
1951095,15,2020-06-16,b445a070-245e-11ee-a984-b05216279b15,d401f846-245e-11ee-a984-b05216279b15
1752266.6,11,2021-07-17,b445a070-245e-11ee-a984-b05216279b15,d401f8d2-245e-11ee-a984-b05216279b15
2492166.6,13,2021-02-22,b445a070-245e-11ee-a984-b05216279b15,d401f968-245e-11ee-a984-b05216279b15
2414860,15,2021-07-23,b445a070-245e-11ee-a984-b05216279b15,d401f9fe-245e-11ee-a984-b05216279b15
1083507,9,2018-10-26,b445a070-245e-11ee-a984-b05216279b15,d401fa8a-245e-11ee-a984-b05216279b15
1879297,12,2022-12-04,b445a070-245e-11ee-a984-b05216279b15,d401fb20-245e-11ee-a984-b05216279b15
649990,9,2023-04-17,b445a070-245e-11ee-a984-b05216279b15,d401fbb6-245e-11ee-a984-b05216279b15
2398842,7,2019-04-22,b445a070-245e-11ee-a984-b05216279b15,d401fc42-245e-11ee-a984-b05216279b15
2975021,9,2023-01-09,b445a070-245e-11ee-a984-b05216279b15,d401fce2-245e-11ee-a984-b05216279b15
910462,11,2022-05-21,b445a070-245e-11ee-a984-b05216279b15,d401fd6e-245e-11ee-a984-b05216279b15
2404498.6,7,2022-02-01,b445a070-245e-11ee-a984-b05216279b15,d401fe0e-245e-11ee-a984-b05216279b15
963164,12,2019-12-31,b445a070-245e-11ee-a984-b05216279b15,d401feae-245e-11ee-a984-b05216279b15
2662462.6,8,2019-07-10,b445a070-245e-11ee-a984-b05216279b15,d401ff4e-245e-11ee-a984-b05216279b15
2729581.4,13,2020-03-10,b445a070-245e-11ee-a984-b05216279b15,d401ffee-245e-11ee-a984-b05216279b15
2644644.8,7,2019-07-09,b445a070-245e-11ee-a984-b05216279b15,d4020084-245e-11ee-a984-b05216279b15
1056030,9,2018-10-27,b445a070-245e-11ee-a984-b05216279b15,d402011a-245e-11ee-a984-b05216279b15
2811179,12,2022-02-21,b445a93a-245e-11ee-a984-b05216279b15,d40201ba-245e-11ee-a984-b05216279b15
2037978.6,7,2020-07-24,b445a93a-245e-11ee-a984-b05216279b15,d402026e-245e-11ee-a984-b05216279b15
1346917.6,10,2018-01-17,b445a93a-245e-11ee-a984-b05216279b15,d402030e-245e-11ee-a984-b05216279b15
1748788,8,2022-11-21,b445a93a-245e-11ee-a984-b05216279b15,d40203ae-245e-11ee-a984-b05216279b15
2039801,14,2021-10-22,b445a93a-245e-11ee-a984-b05216279b15,d4020444-245e-11ee-a984-b05216279b15
1119293,10,2019-01-01,b445a93a-245e-11ee-a984-b05216279b15,d40204e4-245e-11ee-a984-b05216279b15
2845101,8,2021-02-06,b445a93a-245e-11ee-a984-b05216279b15,d4020570-245e-11ee-a984-b05216279b15
1273187,11,2019-04-29,b445a93a-245e-11ee-a984-b05216279b15,d4020610-245e-11ee-a984-b05216279b15
1212461,6,2022-10-09,b445a93a-245e-11ee-a984-b05216279b15,d40206ba-245e-11ee-a984-b05216279b15
825941,14,2023-06-28,b445a93a-245e-11ee-a984-b05216279b15,d4020750-245e-11ee-a984-b05216279b15
1882871,10,2019-04-25,b445a93a-245e-11ee-a984-b05216279b15,d40207f0-245e-11ee-a984-b05216279b15
2001725.6,14,2018-03-02,b445a93a-245e-11ee-a984-b05216279b15,d4020890-245e-11ee-a984-b05216279b15
871931,15,2022-06-16,b445a93a-245e-11ee-a984-b05216279b15,d402093a-245e-11ee-a984-b05216279b15
1550158.4,10,2021-01-24,b445a93a-245e-11ee-a984-b05216279b15,d40209e4-245e-11ee-a984-b05216279b15
1735031.2,14,2019-03-29,b445a93a-245e-11ee-a984-b05216279b15,d4020a84-245e-11ee-a984-b05216279b15
2052056,11,2020-05-14,b445a93a-245e-11ee-a984-b05216279b15,d4020b2e-245e-11ee-a984-b05216279b15
1430354.8,8,2023-03-28,b445a93a-245e-11ee-a984-b05216279b15,d4020bce-245e-11ee-a984-b05216279b15
2434468.4,11,2021-01-11,b445a93a-245e-11ee-a984-b05216279b15,d4020c78-245e-11ee-a984-b05216279b15
1103631,8,2019-11-24,b445a93a-245e-11ee-a984-b05216279b15,d4020d22-245e-11ee-a984-b05216279b15
1015574,7,2022-06-04,b445a93a-245e-11ee-a984-b05216279b15,d4020dcc-245e-11ee-a984-b05216279b15
1525744,6,2018-10-14,b445a93a-245e-11ee-a984-b05216279b15,d4020e76-245e-11ee-a984-b05216279b15
1745179.8,12,2022-08-26,b445a93a-245e-11ee-a984-b05216279b15,d4020f16-245e-11ee-a984-b05216279b15
505449,12,2019-12-15,b445a93a-245e-11ee-a984-b05216279b15,d4020fb6-245e-11ee-a984-b05216279b15
2916306.4,14,2022-03-04,b445a93a-245e-11ee-a984-b05216279b15,d4021060-245e-11ee-a984-b05216279b15
1207382.4,11,2022-07-27,b445a93a-245e-11ee-a984-b05216279b15,d402125e-245e-11ee-a984-b05216279b15
2019515,6,2022-11-17,b445a93a-245e-11ee-a984-b05216279b15,d402133a-245e-11ee-a984-b05216279b15
2496944,7,2022-05-22,b445a93a-245e-11ee-a984-b05216279b15,d40213e4-245e-11ee-a984-b05216279b15
835724,10,2022-11-01,b445a93a-245e-11ee-a984-b05216279b15,d4021484-245e-11ee-a984-b05216279b15
2492803,9,2019-04-30,b445b312-245e-11ee-a984-b05216279b15,d402151a-245e-11ee-a984-b05216279b15
1058230,14,2021-10-23,b445b312-245e-11ee-a984-b05216279b15,d40215b0-245e-11ee-a984-b05216279b15
2108237,6,2021-11-30,b445b312-245e-11ee-a984-b05216279b15,d402163c-245e-11ee-a984-b05216279b15
1774831.8,8,2022-01-20,b445b312-245e-11ee-a984-b05216279b15,d40216d2-245e-11ee-a984-b05216279b15
1379513.8,8,2019-09-18,b445b312-245e-11ee-a984-b05216279b15,d402175e-245e-11ee-a984-b05216279b15
2988658.4,7,2018-01-10,b445b312-245e-11ee-a984-b05216279b15,d40217f4-245e-11ee-a984-b05216279b15
2273297,9,2023-05-26,b445b312-245e-11ee-a984-b05216279b15,d4021894-245e-11ee-a984-b05216279b15
681319,6,2018-04-11,b445b312-245e-11ee-a984-b05216279b15,d4021934-245e-11ee-a984-b05216279b15
2210348,6,2021-01-24,b445b312-245e-11ee-a984-b05216279b15,d40219d4-245e-11ee-a984-b05216279b15
1531992,9,2019-10-31,b445b312-245e-11ee-a984-b05216279b15,d4021a7e-245e-11ee-a984-b05216279b15
1310647,9,2022-06-06,b445b312-245e-11ee-a984-b05216279b15,d4021b14-245e-11ee-a984-b05216279b15
2744933.8,6,2021-02-10,b445b312-245e-11ee-a984-b05216279b15,d4021bb4-245e-11ee-a984-b05216279b15
1909707,12,2018-11-09,b445b312-245e-11ee-a984-b05216279b15,d4021c40-245e-11ee-a984-b05216279b15
3267153.4,12,2021-02-16,b445b312-245e-11ee-a984-b05216279b15,d4021ccc-245e-11ee-a984-b05216279b15
1104352.2,6,2018-01-05,b445b312-245e-11ee-a984-b05216279b15,d4021d58-245e-11ee-a984-b05216279b15
3403709.4,6,2019-02-19,b445b312-245e-11ee-a984-b05216279b15,d4021dee-245e-11ee-a984-b05216279b15
3476191.6,9,2018-01-05,b445b312-245e-11ee-a984-b05216279b15,d4021e84-245e-11ee-a984-b05216279b15
1409191,13,2022-01-06,b445b312-245e-11ee-a984-b05216279b15,d4021f1a-245e-11ee-a984-b05216279b15
1631881,6,2020-05-22,b445ba74-245e-11ee-a984-b05216279b15,d4021fba-245e-11ee-a984-b05216279b15
2366278,6,2021-12-30,b445ba74-245e-11ee-a984-b05216279b15,d4022046-245e-11ee-a984-b05216279b15
1844222.8,13,2018-09-01,b445ba74-245e-11ee-a984-b05216279b15,d40220e6-245e-11ee-a984-b05216279b15
1634014,7,2019-06-09,b445ba74-245e-11ee-a984-b05216279b15,d40221b8-245e-11ee-a984-b05216279b15
2408513,7,2020-10-07,b445ba74-245e-11ee-a984-b05216279b15,d4022262-245e-11ee-a984-b05216279b15
2959996.2,11,2022-09-09,b445ba74-245e-11ee-a984-b05216279b15,d4022348-245e-11ee-a984-b05216279b15
2937891.6,10,2021-03-14,b445ba74-245e-11ee-a984-b05216279b15,d40223f2-245e-11ee-a984-b05216279b15
942017,11,2022-04-01,b445ba74-245e-11ee-a984-b05216279b15,d40224a6-245e-11ee-a984-b05216279b15
2184789,12,2018-05-22,b445ba74-245e-11ee-a984-b05216279b15,d402256e-245e-11ee-a984-b05216279b15
770036.4,12,2020-08-11,b445ba74-245e-11ee-a984-b05216279b15,d4022604-245e-11ee-a984-b05216279b15
2295967.8,15,2018-08-04,b445ba74-245e-11ee-a984-b05216279b15,d4022690-245e-11ee-a984-b05216279b15
2440837,13,2023-04-26,b445ba74-245e-11ee-a984-b05216279b15,d4022726-245e-11ee-a984-b05216279b15
1746672.2,10,2018-07-02,b445ba74-245e-11ee-a984-b05216279b15,d40227bc-245e-11ee-a984-b05216279b15
1552429,15,2022-06-17,b445ba74-245e-11ee-a984-b05216279b15,d402285c-245e-11ee-a984-b05216279b15
3281696.6,15,2018-01-10,b445ba74-245e-11ee-a984-b05216279b15,d40228f2-245e-11ee-a984-b05216279b15
2386387,6,2020-10-22,b445ba74-245e-11ee-a984-b05216279b15,d4022992-245e-11ee-a984-b05216279b15
1902973.8,12,2022-03-24,b445ba74-245e-11ee-a984-b05216279b15,d4022a1e-245e-11ee-a984-b05216279b15
3452467.2,9,2021-01-30,b445ba74-245e-11ee-a984-b05216279b15,d4022ac8-245e-11ee-a984-b05216279b15
2491180,15,2023-04-20,b445ba74-245e-11ee-a984-b05216279b15,d4022b68-245e-11ee-a984-b05216279b15
1469770.4,11,2023-01-22,b445ba74-245e-11ee-a984-b05216279b15,d4022bfe-245e-11ee-a984-b05216279b15
1550269,14,2021-10-15,b445ba74-245e-11ee-a984-b05216279b15,d4022c94-245e-11ee-a984-b05216279b15
2446792,14,2018-11-30,b445ba74-245e-11ee-a984-b05216279b15,d4022d34-245e-11ee-a984-b05216279b15
2706312,10,2018-01-20,b445ba74-245e-11ee-a984-b05216279b15,d4022dd4-245e-11ee-a984-b05216279b15
1761409,9,2019-05-04,b445ba74-245e-11ee-a984-b05216279b15,d4022e9c-245e-11ee-a984-b05216279b15
2074696,7,2020-11-01,b445ba74-245e-11ee-a984-b05216279b15,d4022f3c-245e-11ee-a984-b05216279b15
3123005.2,14,2019-09-19,b445ba74-245e-11ee-a984-b05216279b15,d4022fe6-245e-11ee-a984-b05216279b15
1971950.4,12,2021-07-13,b445c1cc-245e-11ee-a984-b05216279b15,d40230b8-245e-11ee-a984-b05216279b15
2213926,7,2022-12-27,b445c1cc-245e-11ee-a984-b05216279b15,d40231d0-245e-11ee-a984-b05216279b15
3103678.2,8,2020-09-28,b445c1cc-245e-11ee-a984-b05216279b15,d4023284-245e-11ee-a984-b05216279b15
1380902,10,2022-10-22,b445c1cc-245e-11ee-a984-b05216279b15,d402331a-245e-11ee-a984-b05216279b15
2274140.4,8,2019-03-25,b445c1cc-245e-11ee-a984-b05216279b15,d402339c-245e-11ee-a984-b05216279b15
2283261,9,2018-10-21,b445c1cc-245e-11ee-a984-b05216279b15,d4023478-245e-11ee-a984-b05216279b15
930641.6,15,2020-09-03,b445c1cc-245e-11ee-a984-b05216279b15,d402352c-245e-11ee-a984-b05216279b15
1036394.8,14,2020-08-06,b445c1cc-245e-11ee-a984-b05216279b15,d40235b8-245e-11ee-a984-b05216279b15
3109185.8,7,2018-01-03,b445c1cc-245e-11ee-a984-b05216279b15,d4023644-245e-11ee-a984-b05216279b15
2094230,13,2019-10-31,b445c1cc-245e-11ee-a984-b05216279b15,d4023ad6-245e-11ee-a984-b05216279b15
2262549.8,12,2019-07-27,b445c1cc-245e-11ee-a984-b05216279b15,d4023b9e-245e-11ee-a984-b05216279b15
2180052,11,2022-04-05,b445c1cc-245e-11ee-a984-b05216279b15,d4023c3e-245e-11ee-a984-b05216279b15
3306051,6,2022-03-12,b445c1cc-245e-11ee-a984-b05216279b15,d4023cd4-245e-11ee-a984-b05216279b15
1137863,9,2023-04-06,b445c1cc-245e-11ee-a984-b05216279b15,d4023d74-245e-11ee-a984-b05216279b15
1315282,10,2021-12-04,b445c1cc-245e-11ee-a984-b05216279b15,d4023e14-245e-11ee-a984-b05216279b15
1183408.8,14,2018-01-06,b445c1cc-245e-11ee-a984-b05216279b15,d4023ea0-245e-11ee-a984-b05216279b15
2474007.2,12,2023-03-08,b445c1cc-245e-11ee-a984-b05216279b15,d4023f36-245e-11ee-a984-b05216279b15
1794657.2,15,2023-02-07,b445c1cc-245e-11ee-a984-b05216279b15,d4023fea-245e-11ee-a984-b05216279b15
567158,9,2020-10-28,b445c1cc-245e-11ee-a984-b05216279b15,d402410c-245e-11ee-a984-b05216279b15
1885706.2,11,2019-08-15,b445c1cc-245e-11ee-a984-b05216279b15,d4024224-245e-11ee-a984-b05216279b15
706167,10,2021-02-25,b445c1cc-245e-11ee-a984-b05216279b15,d4024346-245e-11ee-a984-b05216279b15
797083,7,2018-11-30,b445c1cc-245e-11ee-a984-b05216279b15,d4024440-245e-11ee-a984-b05216279b15
1376018,14,2020-02-20,b445c1cc-245e-11ee-a984-b05216279b15,d402454e-245e-11ee-a984-b05216279b15
2406944,12,2018-05-29,b445c1cc-245e-11ee-a984-b05216279b15,d40245f8-245e-11ee-a984-b05216279b15
2340003,12,2018-11-30,b445c1cc-245e-11ee-a984-b05216279b15,d40246ca-245e-11ee-a984-b05216279b15
1121418.2,12,2020-07-24,b445c1cc-245e-11ee-a984-b05216279b15,d402477e-245e-11ee-a984-b05216279b15
1815686.6,14,2018-08-16,b445c974-245e-11ee-a984-b05216279b15,d4024832-245e-11ee-a984-b05216279b15
867734,9,2020-11-18,b445c974-245e-11ee-a984-b05216279b15,d402490e-245e-11ee-a984-b05216279b15
670211,14,2020-11-09,b445c974-245e-11ee-a984-b05216279b15,d40249a4-245e-11ee-a984-b05216279b15
1659484.4,11,2020-08-01,b445c974-245e-11ee-a984-b05216279b15,d4024a4e-245e-11ee-a984-b05216279b15
919450,11,2021-09-10,b445c974-245e-11ee-a984-b05216279b15,d4024ae4-245e-11ee-a984-b05216279b15
2824320.8,9,2019-07-02,b445c974-245e-11ee-a984-b05216279b15,d4024b8e-245e-11ee-a984-b05216279b15
