ApprovalStatus,Date,proj_id,drug_id
Approved,2022-07-28,d4085484-245e-11ee-a984-b05216279b15,ded4c9e6-245f-11ee-a984-b05216279b15
Approved,2022-05-30,d40854ca-245e-11ee-a984-b05216279b15,ded4ca0e-245f-11ee-a984-b05216279b15
Approved,2022-06-10,d4085510-245e-11ee-a984-b05216279b15,ded4ca36-245f-11ee-a984-b05216279b15
Approved,2022-07-11,d4085556-245e-11ee-a984-b05216279b15,ded4ca54-245f-11ee-a984-b05216279b15
Approved,2022-07-19,d40855c4-245e-11ee-a984-b05216279b15,ded4ca86-245f-11ee-a984-b05216279b15
Approved,2022-07-06,d40855f6-245e-11ee-a984-b05216279b15,ded4caa4-245f-11ee-a984-b05216279b15
Approved,2022-06-14,d408563c-245e-11ee-a984-b05216279b15,ded4cacc-245f-11ee-a984-b05216279b15
Approved,2022-07-27,d4085682-245e-11ee-a984-b05216279b15,ded4cb08-245f-11ee-a984-b05216279b15
Approved,2022-06-29,d40856a0-245e-11ee-a984-b05216279b15,ded4cb3a-245f-11ee-a984-b05216279b15
Approved,2022-06-05,d40856c8-245e-11ee-a984-b05216279b15,ded4cbd0-245f-11ee-a984-b05216279b15
Approved,2022-07-03,d40856fa-245e-11ee-a984-b05216279b15,ded4cc0c-245f-11ee-a984-b05216279b15
Approved,2022-06-02,d408572c-245e-11ee-a984-b05216279b15,ded4cc34-245f-11ee-a984-b05216279b15
Approved,2022-04-24,d4085740-245e-11ee-a984-b05216279b15,ded4cc5c-245f-11ee-a984-b05216279b15
Approved,2022-05-27,d408575e-245e-11ee-a984-b05216279b15,ded4cca2-245f-11ee-a984-b05216279b15
Approved,2022-07-14,d4085772-245e-11ee-a984-b05216279b15,ded4ccca-245f-11ee-a984-b05216279b15
Approved,2022-04-09,d40857a4-245e-11ee-a984-b05216279b15,ded4ccf2-245f-11ee-a984-b05216279b15
Approved,2022-07-25,d40857cc-245e-11ee-a984-b05216279b15,ded4cd1a-245f-11ee-a984-b05216279b15
Approved,2022-06-08,d40857ea-245e-11ee-a984-b05216279b15,ded4cd42-245f-11ee-a984-b05216279b15
Approved,2022-05-25,d4085876-245e-11ee-a984-b05216279b15,ded4cd74-245f-11ee-a984-b05216279b15
Approved,2022-06-15,d408589e-245e-11ee-a984-b05216279b15,ded4cd9c-245f-11ee-a984-b05216279b15
Approved,2022-06-27,d4085902-245e-11ee-a984-b05216279b15,ded4cdc4-245f-11ee-a984-b05216279b15
Approved,2022-05-08,d4085916-245e-11ee-a984-b05216279b15,ded4cdec-245f-11ee-a984-b05216279b15
Approved,2022-06-08,d4085984-245e-11ee-a984-b05216279b15,ded4ce14-245f-11ee-a984-b05216279b15
Approved,2022-05-08,d40859b6-245e-11ee-a984-b05216279b15,ded4ce28-245f-11ee-a984-b05216279b15
Approved,2022-05-31,d40859fc-245e-11ee-a984-b05216279b15,ded4ce46-245f-11ee-a984-b05216279b15
Approved,2022-06-20,d4085a1a-245e-11ee-a984-b05216279b15,ded4ce6e-245f-11ee-a984-b05216279b15
Approved,2022-06-05,d4085a88-245e-11ee-a984-b05216279b15,ded4ce96-245f-11ee-a984-b05216279b15
Approved,2022-05-30,d4085b14-245e-11ee-a984-b05216279b15,ded4ced2-245f-11ee-a984-b05216279b15
Approved,2022-07-23,d4085b28-245e-11ee-a984-b05216279b15,ded4cefa-245f-11ee-a984-b05216279b15
Approved,2022-07-12,d4085b6e-245e-11ee-a984-b05216279b15,ded4cf18-245f-11ee-a984-b05216279b15
Approved,2022-05-26,d4085ba0-245e-11ee-a984-b05216279b15,ded4cf4a-245f-11ee-a984-b05216279b15
Approved,2022-07-09,d4085c04-245e-11ee-a984-b05216279b15,ded4cf72-245f-11ee-a984-b05216279b15
Approved,2022-06-07,d4085c18-245e-11ee-a984-b05216279b15,ded4cfa4-245f-11ee-a984-b05216279b15
Approved,2022-07-27,d4085c2c-245e-11ee-a984-b05216279b15,ded4cfd6-245f-11ee-a984-b05216279b15
Approved,2022-05-06,d4085c40-245e-11ee-a984-b05216279b15,ded4cffe-245f-11ee-a984-b05216279b15
Approved,2022-04-19,d4085c72-245e-11ee-a984-b05216279b15,ded4d026-245f-11ee-a984-b05216279b15
Approved,2022-05-22,d4085d26-245e-11ee-a984-b05216279b15,ded4d03a-245f-11ee-a984-b05216279b15
Approved,2022-07-09,d4085d58-245e-11ee-a984-b05216279b15,ded4d058-245f-11ee-a984-b05216279b15
Approved,2022-06-14,d4085dd0-245e-11ee-a984-b05216279b15,ded4d06c-245f-11ee-a984-b05216279b15
Approved,2022-06-22,d4085de4-245e-11ee-a984-b05216279b15,ded4d08a-245f-11ee-a984-b05216279b15
Approved,2022-07-15,d4085e5c-245e-11ee-a984-b05216279b15,ded4d09e-245f-11ee-a984-b05216279b15
Approved,2022-04-28,d4085ed4-245e-11ee-a984-b05216279b15,ded4d0b2-245f-11ee-a984-b05216279b15
Approved,2022-05-12,d4085f06-245e-11ee-a984-b05216279b15,ded4d0d0-245f-11ee-a984-b05216279b15
Approved,2022-06-16,d4085f1a-245e-11ee-a984-b05216279b15,ded4d0ee-245f-11ee-a984-b05216279b15
Approved,2022-06-16,d4085f4c-245e-11ee-a984-b05216279b15,ded4d10c-245f-11ee-a984-b05216279b15
Approved,2022-06-20,d4086140-245e-11ee-a984-b05216279b15,ded4d12a-245f-11ee-a984-b05216279b15
Approved,2022-05-24,d4086172-245e-11ee-a984-b05216279b15,ded4d152-245f-11ee-a984-b05216279b15
Approved,2022-05-25,d40861fe-245e-11ee-a984-b05216279b15,ded4d1b6-245f-11ee-a984-b05216279b15
Approved,2022-07-13,d4086212-245e-11ee-a984-b05216279b15,ded4d1de-245f-11ee-a984-b05216279b15
Approved,2022-04-27,d4086226-245e-11ee-a984-b05216279b15,ded4d1fc-245f-11ee-a984-b05216279b15
Approved,2022-04-22,d4086244-245e-11ee-a984-b05216279b15,ded4d21a-245f-11ee-a984-b05216279b15
Approved,2022-04-22,d4086258-245e-11ee-a984-b05216279b15,ded4d242-245f-11ee-a984-b05216279b15
Approved,2022-07-14,d408626c-245e-11ee-a984-b05216279b15,ded4d260-245f-11ee-a984-b05216279b15
Approved,2022-05-09,d408628a-245e-11ee-a984-b05216279b15,ded4d27e-245f-11ee-a984-b05216279b15
Approved,2022-07-18,d40862e4-245e-11ee-a984-b05216279b15,ded4d292-245f-11ee-a984-b05216279b15
Approved,2022-04-28,d40862f8-245e-11ee-a984-b05216279b15,ded4d2ba-245f-11ee-a984-b05216279b15
Approved,2022-05-10,d408635c-245e-11ee-a984-b05216279b15,ded4d2d8-245f-11ee-a984-b05216279b15
Approved,2022-04-16,d4086370-245e-11ee-a984-b05216279b15,ded4d30a-245f-11ee-a984-b05216279b15
Approved,2022-06-11,d40863a2-245e-11ee-a984-b05216279b15,ded4d328-245f-11ee-a984-b05216279b15
Approved,2022-04-25,d4086474-245e-11ee-a984-b05216279b15,ded4d346-245f-11ee-a984-b05216279b15
Approved,2022-05-25,d40864ec-245e-11ee-a984-b05216279b15,ded4d378-245f-11ee-a984-b05216279b15
Approved,2022-07-31,d408651e-245e-11ee-a984-b05216279b15,ded4d3a0-245f-11ee-a984-b05216279b15
Approved,2022-05-24,d4086546-245e-11ee-a984-b05216279b15,ded4d3b4-245f-11ee-a984-b05216279b15
Approved,2022-07-23,d40865be-245e-11ee-a984-b05216279b15,ded4d3d2-245f-11ee-a984-b05216279b15
Approved,2022-05-04,d4086604-245e-11ee-a984-b05216279b15,ded4d3f0-245f-11ee-a984-b05216279b15
Approved,2022-05-28,d4086618-245e-11ee-a984-b05216279b15,ded4d404-245f-11ee-a984-b05216279b15
Approved,2022-04-15,d4086636-245e-11ee-a984-b05216279b15,ded4d422-245f-11ee-a984-b05216279b15
Approved,2022-05-01,d408665e-245e-11ee-a984-b05216279b15,ded4d440-245f-11ee-a984-b05216279b15
Approved,2022-06-01,d408667c-245e-11ee-a984-b05216279b15,ded4d45e-245f-11ee-a984-b05216279b15
Approved,2022-04-14,d4086690-245e-11ee-a984-b05216279b15,ded4d47c-245f-11ee-a984-b05216279b15
Approved,2022-06-24,d408674e-245e-11ee-a984-b05216279b15,ded4d49a-245f-11ee-a984-b05216279b15
Approved,2022-04-14,d4086776-245e-11ee-a984-b05216279b15,ded4d4b8-245f-11ee-a984-b05216279b15
Approved,2022-07-21,d408678a-245e-11ee-a984-b05216279b15,ded4d4d6-245f-11ee-a984-b05216279b15
Approved,2022-04-13,d40867a8-245e-11ee-a984-b05216279b15,ded4d4f4-245f-11ee-a984-b05216279b15
Approved,2022-04-18,d408685c-245e-11ee-a984-b05216279b15,ded4d51c-245f-11ee-a984-b05216279b15
Approved,2022-05-17,d408687a-245e-11ee-a984-b05216279b15,ded4d53a-245f-11ee-a984-b05216279b15
Approved,2022-05-12,d40868c0-245e-11ee-a984-b05216279b15,ded4d54e-245f-11ee-a984-b05216279b15
Approved,2022-05-17,d4086906-245e-11ee-a984-b05216279b15,ded4d56c-245f-11ee-a984-b05216279b15
Approved,2022-05-02,d408691a-245e-11ee-a984-b05216279b15,ded4d58a-245f-11ee-a984-b05216279b15
Approved,2022-04-23,d4086938-245e-11ee-a984-b05216279b15,ded4d5a8-245f-11ee-a984-b05216279b15
Approved,2022-04-21,d40869a6-245e-11ee-a984-b05216279b15,ded4d5c6-245f-11ee-a984-b05216279b15
Approved,2022-07-10,d40869c4-245e-11ee-a984-b05216279b15,ded4d5e4-245f-11ee-a984-b05216279b15
Approved,2022-06-11,d4086a64-245e-11ee-a984-b05216279b15,ded4d5f8-245f-11ee-a984-b05216279b15
Approved,2022-04-22,d4086a82-245e-11ee-a984-b05216279b15,ded4d616-245f-11ee-a984-b05216279b15
Approved,2022-04-26,d4086ac8-245e-11ee-a984-b05216279b15,ded4d634-245f-11ee-a984-b05216279b15
Approved,2022-04-15,d4086adc-245e-11ee-a984-b05216279b15,ded4d652-245f-11ee-a984-b05216279b15
Approved,2022-07-05,d4086b22-245e-11ee-a984-b05216279b15,ded4d670-245f-11ee-a984-b05216279b15
Approved,2022-07-04,d4086b86-245e-11ee-a984-b05216279b15,ded4d698-245f-11ee-a984-b05216279b15
Approved,2022-06-08,d4086b9a-245e-11ee-a984-b05216279b15,ded4d6c0-245f-11ee-a984-b05216279b15
Approved,2022-05-08,d4086bae-245e-11ee-a984-b05216279b15,ded4d6e8-245f-11ee-a984-b05216279b15
Approved,2022-07-25,d4086be0-245e-11ee-a984-b05216279b15,ded4d710-245f-11ee-a984-b05216279b15
Approved,2022-07-21,d4086c58-245e-11ee-a984-b05216279b15,ded4d72e-245f-11ee-a984-b05216279b15
Approved,2022-06-29,d4086c80-245e-11ee-a984-b05216279b15,ded4d74c-245f-11ee-a984-b05216279b15
Approved,2022-06-02,d4086cc6-245e-11ee-a984-b05216279b15,ded4d774-245f-11ee-a984-b05216279b15
Approved,2022-05-17,d4086d5c-245e-11ee-a984-b05216279b15,ded4d792-245f-11ee-a984-b05216279b15
Approved,2022-04-11,d4086da2-245e-11ee-a984-b05216279b15,ded4d7f6-245f-11ee-a984-b05216279b15
Approved,2022-06-26,d4086dfc-245e-11ee-a984-b05216279b15,ded4d828-245f-11ee-a984-b05216279b15
Approved,2022-04-20,d4086e10-245e-11ee-a984-b05216279b15,ded4d846-245f-11ee-a984-b05216279b15
Approved,2022-06-28,d4086e74-245e-11ee-a984-b05216279b15,ded4d864-245f-11ee-a984-b05216279b15
Approved,2022-05-30,d4086f1e-245e-11ee-a984-b05216279b15,ded4d882-245f-11ee-a984-b05216279b15
Approved,2022-07-31,d4086f64-245e-11ee-a984-b05216279b15,ded4d8a0-245f-11ee-a984-b05216279b15
Approved,2022-07-13,d4086f96-245e-11ee-a984-b05216279b15,ded4d8b4-245f-11ee-a984-b05216279b15
Approved,2022-05-05,d4086fc8-245e-11ee-a984-b05216279b15,ded4d8c8-245f-11ee-a984-b05216279b15
Approved,2022-04-09,d4086fe6-245e-11ee-a984-b05216279b15,ded4d8dc-245f-11ee-a984-b05216279b15
Approved,2022-07-25,d408700e-245e-11ee-a984-b05216279b15,ded4d8fa-245f-11ee-a984-b05216279b15
Approved,2022-05-31,d4087072-245e-11ee-a984-b05216279b15,ded4d90e-245f-11ee-a984-b05216279b15
Approved,2022-05-24,d40870b8-245e-11ee-a984-b05216279b15,ded4d922-245f-11ee-a984-b05216279b15
Approved,2022-07-11,d40870cc-245e-11ee-a984-b05216279b15,ded4d936-245f-11ee-a984-b05216279b15
Approved,2022-05-19,d4087144-245e-11ee-a984-b05216279b15,ded4d94a-245f-11ee-a984-b05216279b15
Approved,2022-06-02,d4087158-245e-11ee-a984-b05216279b15,ded4d95e-245f-11ee-a984-b05216279b15
Approved,2022-05-27,d408716c-245e-11ee-a984-b05216279b15,ded4d9c2-245f-11ee-a984-b05216279b15
Approved,2022-06-21,d408718a-245e-11ee-a984-b05216279b15,ded4d9ea-245f-11ee-a984-b05216279b15
Approved,2022-07-07,d408719e-245e-11ee-a984-b05216279b15,ded4d9fe-245f-11ee-a984-b05216279b15
Approved,2022-06-29,d40871b2-245e-11ee-a984-b05216279b15,ded4da12-245f-11ee-a984-b05216279b15
Approved,2022-05-21,d40871d0-245e-11ee-a984-b05216279b15,ded4da26-245f-11ee-a984-b05216279b15
Approved,2022-05-03,d40871e4-245e-11ee-a984-b05216279b15,ded4da3a-245f-11ee-a984-b05216279b15
Approved,2022-05-27,d408722a-245e-11ee-a984-b05216279b15,ded4da4e-245f-11ee-a984-b05216279b15
Approved,2022-05-03,d4087248-245e-11ee-a984-b05216279b15,ded4da62-245f-11ee-a984-b05216279b15
Approved,2022-06-16,d408725c-245e-11ee-a984-b05216279b15,ded4da80-245f-11ee-a984-b05216279b15
Approved,2022-06-19,d40872a2-245e-11ee-a984-b05216279b15,ded4da94-245f-11ee-a984-b05216279b15
Approved,2022-04-30,d40872b6-245e-11ee-a984-b05216279b15,ded4daa8-245f-11ee-a984-b05216279b15
Approved,2022-04-07,d40872fc-245e-11ee-a984-b05216279b15,ded4dabc-245f-11ee-a984-b05216279b15
Approved,2022-07-28,d4087360-245e-11ee-a984-b05216279b15,ded4dad0-245f-11ee-a984-b05216279b15
Approved,2022-07-09,d4087446-245e-11ee-a984-b05216279b15,ded4dae4-245f-11ee-a984-b05216279b15
Approved,2022-07-10,d408745a-245e-11ee-a984-b05216279b15,ded4daf8-245f-11ee-a984-b05216279b15
Approved,2022-06-14,d408746e-245e-11ee-a984-b05216279b15,ded4db0c-245f-11ee-a984-b05216279b15
Approved,2022-04-27,d408748c-245e-11ee-a984-b05216279b15,ded4db20-245f-11ee-a984-b05216279b15
Approved,2022-05-06,d40874b4-245e-11ee-a984-b05216279b15,ded4db34-245f-11ee-a984-b05216279b15
Approved,2022-06-29,d40874d2-245e-11ee-a984-b05216279b15,ded4db48-245f-11ee-a984-b05216279b15
Approved,2022-06-16,d4087518-245e-11ee-a984-b05216279b15,ded4db5c-245f-11ee-a984-b05216279b15
Approved,2022-07-15,d40875ea-245e-11ee-a984-b05216279b15,ded4db70-245f-11ee-a984-b05216279b15
Approved,2022-05-07,d40875fe-245e-11ee-a984-b05216279b15,ded4db84-245f-11ee-a984-b05216279b15
Approved,2022-04-12,d4087612-245e-11ee-a984-b05216279b15,ded4db98-245f-11ee-a984-b05216279b15
Approved,2022-05-24,d4087644-245e-11ee-a984-b05216279b15,ded4dbac-245f-11ee-a984-b05216279b15
Approved,2022-07-30,d40876d0-245e-11ee-a984-b05216279b15,ded4dbca-245f-11ee-a984-b05216279b15
Approved,2022-05-21,d408777a-245e-11ee-a984-b05216279b15,ded4dbde-245f-11ee-a984-b05216279b15
Approved,2022-05-02,d408778e-245e-11ee-a984-b05216279b15,ded4dbf2-245f-11ee-a984-b05216279b15
Approved,2022-05-26,d40877d4-245e-11ee-a984-b05216279b15,ded4dc06-245f-11ee-a984-b05216279b15
Approved,2022-07-20,d40878a6-245e-11ee-a984-b05216279b15,ded4dc1a-245f-11ee-a984-b05216279b15
Approved,2022-05-17,d4087900-245e-11ee-a984-b05216279b15,ded4dc2e-245f-11ee-a984-b05216279b15
Approved,2022-05-15,d408791e-245e-11ee-a984-b05216279b15,ded4dc42-245f-11ee-a984-b05216279b15
Approved,2022-07-26,d4087932-245e-11ee-a984-b05216279b15,ded4dc56-245f-11ee-a984-b05216279b15
Approved,2022-04-24,d40879aa-245e-11ee-a984-b05216279b15,ded4dc6a-245f-11ee-a984-b05216279b15
Approved,2022-05-25,d40879f0-245e-11ee-a984-b05216279b15,ded4dc7e-245f-11ee-a984-b05216279b15
Approved,2022-06-10,d4087a04-245e-11ee-a984-b05216279b15,ded4dc92-245f-11ee-a984-b05216279b15
Approved,2022-06-22,d4087a36-245e-11ee-a984-b05216279b15,ded4dca6-245f-11ee-a984-b05216279b15
Approved,2022-06-07,d4087a7c-245e-11ee-a984-b05216279b15,ded4dcba-245f-11ee-a984-b05216279b15
Approved,2022-07-11,d4087a90-245e-11ee-a984-b05216279b15,ded4dcce-245f-11ee-a984-b05216279b15
Approved,2022-06-01,d4087b26-245e-11ee-a984-b05216279b15,ded4dce2-245f-11ee-a984-b05216279b15
Approved,2022-07-17,d4087b3a-245e-11ee-a984-b05216279b15,ded4dd00-245f-11ee-a984-b05216279b15
Approved,2022-06-02,d4087bb2-245e-11ee-a984-b05216279b15,ded4dd14-245f-11ee-a984-b05216279b15
Approved,2022-06-05,d4087bc6-245e-11ee-a984-b05216279b15,ded4dd28-245f-11ee-a984-b05216279b15
Approved,2022-07-03,d4087be4-245e-11ee-a984-b05216279b15,ded4dd3c-245f-11ee-a984-b05216279b15
Approved,2022-07-13,d4087c2a-245e-11ee-a984-b05216279b15,ded4dd5a-245f-11ee-a984-b05216279b15
Approved,2022-07-29,d4087c70-245e-11ee-a984-b05216279b15,ded4dd6e-245f-11ee-a984-b05216279b15
Approved,2022-07-21,d4087c98-245e-11ee-a984-b05216279b15,ded4dd8c-245f-11ee-a984-b05216279b15
Approved,2022-05-29,d4087cb6-245e-11ee-a984-b05216279b15,ded4ddaa-245f-11ee-a984-b05216279b15
Approved,2022-08-02,d4087cca-245e-11ee-a984-b05216279b15,ded4ddc8-245f-11ee-a984-b05216279b15
Approved,2022-07-10,d4087ce8-245e-11ee-a984-b05216279b15,ded4dde6-245f-11ee-a984-b05216279b15
Approved,2022-05-15,d4087cfc-245e-11ee-a984-b05216279b15,ded4de04-245f-11ee-a984-b05216279b15
Approved,2022-05-25,d4087d42-245e-11ee-a984-b05216279b15,ded4de22-245f-11ee-a984-b05216279b15
Approved,2022-05-25,d4087d6a-245e-11ee-a984-b05216279b15,ded4de54-245f-11ee-a984-b05216279b15
Approved,2022-07-28,d4087dce-245e-11ee-a984-b05216279b15,ded4de7c-245f-11ee-a984-b05216279b15
Approved,2022-07-07,d4087df6-245e-11ee-a984-b05216279b15,ded4deae-245f-11ee-a984-b05216279b15
Approved,2022-05-14,d4087e14-245e-11ee-a984-b05216279b15,ded4decc-245f-11ee-a984-b05216279b15
Approved,2022-07-21,d4087ee6-245e-11ee-a984-b05216279b15,ded4deea-245f-11ee-a984-b05216279b15
Approved,2022-07-17,d4087efa-245e-11ee-a984-b05216279b15,ded4defe-245f-11ee-a984-b05216279b15
Approved,2022-07-15,d4087f72-245e-11ee-a984-b05216279b15,ded4df1c-245f-11ee-a984-b05216279b15
Approved,2022-05-24,d4088008-245e-11ee-a984-b05216279b15,ded4df44-245f-11ee-a984-b05216279b15
Approved,2022-06-10,d4088030-245e-11ee-a984-b05216279b15,ded4df62-245f-11ee-a984-b05216279b15
Approved,2022-07-11,d4088062-245e-11ee-a984-b05216279b15,ded4df9e-245f-11ee-a984-b05216279b15
Approved,2022-05-14,d4088094-245e-11ee-a984-b05216279b15,ded4dfda-245f-11ee-a984-b05216279b15
Approved,2022-06-06,d40880bc-245e-11ee-a984-b05216279b15,ded4e02a-245f-11ee-a984-b05216279b15
Approved,2022-05-11,d40880da-245e-11ee-a984-b05216279b15,ded4e05c-245f-11ee-a984-b05216279b15
Approved,2022-04-16,d4088102-245e-11ee-a984-b05216279b15,ded4e106-245f-11ee-a984-b05216279b15
Approved,2022-05-07,d4088134-245e-11ee-a984-b05216279b15,ded4e142-245f-11ee-a984-b05216279b15
Approved,2022-06-25,d4088166-245e-11ee-a984-b05216279b15,ded4e160-245f-11ee-a984-b05216279b15
Approved,2022-04-30,d408817a-245e-11ee-a984-b05216279b15,ded4e192-245f-11ee-a984-b05216279b15
Approved,2022-04-20,d40881de-245e-11ee-a984-b05216279b15,ded4e1ba-245f-11ee-a984-b05216279b15
Approved,2022-07-01,d4088224-245e-11ee-a984-b05216279b15,ded4e214-245f-11ee-a984-b05216279b15
Approved,2022-07-01,d408829c-245e-11ee-a984-b05216279b15,ded4e23c-245f-11ee-a984-b05216279b15
Approved,2022-05-28,d40882b0-245e-11ee-a984-b05216279b15,ded4e278-245f-11ee-a984-b05216279b15
Approved,2022-05-29,d4088328-245e-11ee-a984-b05216279b15,ded4e2b4-245f-11ee-a984-b05216279b15
Approved,2022-07-12,d40883b4-245e-11ee-a984-b05216279b15,ded4e2dc-245f-11ee-a984-b05216279b15
Approved,2022-04-27,d40883dc-245e-11ee-a984-b05216279b15,ded4e322-245f-11ee-a984-b05216279b15
Approved,2022-05-13,d408840e-245e-11ee-a984-b05216279b15,ded4e35e-245f-11ee-a984-b05216279b15
Approved,2022-05-18,d4088454-245e-11ee-a984-b05216279b15,ded4e390-245f-11ee-a984-b05216279b15
Approved,2022-07-13,d40884ae-245e-11ee-a984-b05216279b15,ded4e3b8-245f-11ee-a984-b05216279b15
Approved,2022-06-08,d40884e0-245e-11ee-a984-b05216279b15,ded4e3d6-245f-11ee-a984-b05216279b15
Approved,2022-06-17,d4088508-245e-11ee-a984-b05216279b15,ded4e408-245f-11ee-a984-b05216279b15
Approved,2022-06-14,d408853a-245e-11ee-a984-b05216279b15,ded4e43a-245f-11ee-a984-b05216279b15
Approved,2022-07-03,d408854e-245e-11ee-a984-b05216279b15,ded4e46c-245f-11ee-a984-b05216279b15
Approved,2022-07-23,d408860c-245e-11ee-a984-b05216279b15,ded4e49e-245f-11ee-a984-b05216279b15
Approved,2022-07-19,d4088620-245e-11ee-a984-b05216279b15,ded4e4bc-245f-11ee-a984-b05216279b15
Approved,2022-05-29,d408863e-245e-11ee-a984-b05216279b15,ded4e4e4-245f-11ee-a984-b05216279b15
Approved,2022-07-21,d4088652-245e-11ee-a984-b05216279b15,ded4e50c-245f-11ee-a984-b05216279b15
Approved,2022-07-18,d4088684-245e-11ee-a984-b05216279b15,ded4e52a-245f-11ee-a984-b05216279b15
Approved,2022-07-23,d4088698-245e-11ee-a984-b05216279b15,ded4e548-245f-11ee-a984-b05216279b15
Approved,2022-05-10,d40886ac-245e-11ee-a984-b05216279b15,ded4e566-245f-11ee-a984-b05216279b15
Approved,2022-04-12,d40886de-245e-11ee-a984-b05216279b15,ded4e58e-245f-11ee-a984-b05216279b15
Approved,2022-07-08,d4088710-245e-11ee-a984-b05216279b15,ded4e5ca-245f-11ee-a984-b05216279b15
Approved,2022-07-18,d4088742-245e-11ee-a984-b05216279b15,ded4e610-245f-11ee-a984-b05216279b15
Approved,2022-04-18,d4088756-245e-11ee-a984-b05216279b15,ded4e660-245f-11ee-a984-b05216279b15
Approved,2022-04-13,d4088788-245e-11ee-a984-b05216279b15,ded4e688-245f-11ee-a984-b05216279b15
Approved,2022-07-15,d408879c-245e-11ee-a984-b05216279b15,ded4e6b0-245f-11ee-a984-b05216279b15
Approved,2022-06-06,d40887ec-245e-11ee-a984-b05216279b15,ded4e6e2-245f-11ee-a984-b05216279b15
Approved,2022-07-10,d4088814-245e-11ee-a984-b05216279b15,ded4e71e-245f-11ee-a984-b05216279b15
Approved,2022-04-05,d4088846-245e-11ee-a984-b05216279b15,ded4e750-245f-11ee-a984-b05216279b15
Approved,2022-07-14,d408888c-245e-11ee-a984-b05216279b15,ded4e782-245f-11ee-a984-b05216279b15
Approved,2022-06-07,d40888d2-245e-11ee-a984-b05216279b15,ded4e7b4-245f-11ee-a984-b05216279b15
Approved,2022-06-25,d40888e6-245e-11ee-a984-b05216279b15,ded4e7fa-245f-11ee-a984-b05216279b15
Approved,2022-05-17,d4088904-245e-11ee-a984-b05216279b15,ded4e82c-245f-11ee-a984-b05216279b15
Approved,2022-04-05,d408892c-245e-11ee-a984-b05216279b15,ded4e854-245f-11ee-a984-b05216279b15
Approved,2022-05-21,d408895e-245e-11ee-a984-b05216279b15,ded4e872-245f-11ee-a984-b05216279b15
Approved,2022-07-01,d40889a4-245e-11ee-a984-b05216279b15,ded4e890-245f-11ee-a984-b05216279b15
Approved,2022-05-18,d4088b20-245e-11ee-a984-b05216279b15,ded4e8cc-245f-11ee-a984-b05216279b15
Approved,2022-04-27,d4088b3e-245e-11ee-a984-b05216279b15,ded4e91c-245f-11ee-a984-b05216279b15
Approved,2022-07-22,d4088b52-245e-11ee-a984-b05216279b15,ded4e976-245f-11ee-a984-b05216279b15
Approved,2022-06-27,d4088b84-245e-11ee-a984-b05216279b15,ded4e9a8-245f-11ee-a984-b05216279b15
Approved,2022-07-09,d4088bca-245e-11ee-a984-b05216279b15,ded4e9e4-245f-11ee-a984-b05216279b15
Approved,2022-05-17,d4088bde-245e-11ee-a984-b05216279b15,ded4ea20-245f-11ee-a984-b05216279b15
Approved,2022-07-28,d4088bf2-245e-11ee-a984-b05216279b15,ded4ea8e-245f-11ee-a984-b05216279b15
Approved,2022-04-09,d4088c24-245e-11ee-a984-b05216279b15,ded4eac0-245f-11ee-a984-b05216279b15
Approved,2022-07-21,d4088c56-245e-11ee-a984-b05216279b15,ded4eade-245f-11ee-a984-b05216279b15
Approved,2022-04-20,d4088c6a-245e-11ee-a984-b05216279b15,ded4eb10-245f-11ee-a984-b05216279b15
Approved,2022-05-12,d4088c7e-245e-11ee-a984-b05216279b15,ded4eb42-245f-11ee-a984-b05216279b15
Approved,2022-05-21,d4088d50-245e-11ee-a984-b05216279b15,ded4eb74-245f-11ee-a984-b05216279b15
Approved,2022-04-29,d4088d6e-245e-11ee-a984-b05216279b15,ded4eba6-245f-11ee-a984-b05216279b15
Approved,2022-05-16,d4088d82-245e-11ee-a984-b05216279b15,ded4ebce-245f-11ee-a984-b05216279b15
Approved,2022-07-28,d4088d96-245e-11ee-a984-b05216279b15,ded4ec00-245f-11ee-a984-b05216279b15
Approved,2022-04-14,d4088dc8-245e-11ee-a984-b05216279b15,ded4ec32-245f-11ee-a984-b05216279b15
Approved,2022-04-18,d4088dfa-245e-11ee-a984-b05216279b15,ded4ec82-245f-11ee-a984-b05216279b15
Approved,2022-05-02,d4088e22-245e-11ee-a984-b05216279b15,ded4ed72-245f-11ee-a984-b05216279b15
Approved,2022-04-04,d4088e72-245e-11ee-a984-b05216279b15,ded4edae-245f-11ee-a984-b05216279b15
Approved,2022-08-01,d4088e9a-245e-11ee-a984-b05216279b15,ded4edea-245f-11ee-a984-b05216279b15
Approved,2022-05-08,d4088eb8-245e-11ee-a984-b05216279b15,ded4ee1c-245f-11ee-a984-b05216279b15
Approved,2022-04-12,d4088eea-245e-11ee-a984-b05216279b15,ded4ee58-245f-11ee-a984-b05216279b15
Approved,2022-07-05,d4088fa8-245e-11ee-a984-b05216279b15,ded4ee8a-245f-11ee-a984-b05216279b15
Approved,2022-04-29,d4088fbc-245e-11ee-a984-b05216279b15,ded4ef5c-245f-11ee-a984-b05216279b15
Approved,2022-05-29,d4088fd0-245e-11ee-a984-b05216279b15,ded4efac-245f-11ee-a984-b05216279b15
Approved,2022-06-12,d4088fee-245e-11ee-a984-b05216279b15,ded4efe8-245f-11ee-a984-b05216279b15
Approved,2022-05-10,d40890a2-245e-11ee-a984-b05216279b15,ded4f024-245f-11ee-a984-b05216279b15
