Name,Quarter,revenue,com_id
Elliott LLC,2023Q3,123743429,b445e468-245e-11ee-a984-b05216279b15
Young and Sons,2018Q1,139127557,b445ec1a-245e-11ee-a984-b05216279b15
Young and Sons,2018Q4,70256494,b445ec1a-245e-11ee-a984-b05216279b15
Young and Sons,2019Q1,126653603,b445ec1a-245e-11ee-a984-b05216279b15
Young and Sons,2020Q1,117746645,b445ec1a-245e-11ee-a984-b05216279b15
Young and Sons,2021Q3,112343289,b445ec1a-245e-11ee-a984-b05216279b15
Young and Sons,2022Q1,80501181,b445ec1a-245e-11ee-a984-b05216279b15
Young and Sons,2022Q2,96824603,b445ec1a-245e-11ee-a984-b05216279b15
Young and Sons,2022Q3,72869046,b445ec1a-245e-11ee-a984-b05216279b15
Young and Sons,2023Q1,132850258,b445ec1a-245e-11ee-a984-b05216279b15
Young and Sons,2023Q3,133114960,b445ec1a-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2018Q2,65790346,b445f386-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2018Q4,98327875,b445f386-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2019Q3,96747995,b445f386-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2020Q2,68226540,b445f386-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2020Q3,89092827,b445f386-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2020Q4,68897190,b445f386-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2021Q2,85556763,b445f386-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2021Q4,76827402,b445f386-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2022Q4,84582768,b445f386-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2023Q1,70868163,b445f386-245e-11ee-a984-b05216279b15
"Schmidt, Hodges and Cummings",2023Q3,122016855,b445f386-245e-11ee-a984-b05216279b15
"Jones, Mcdonald and Hill",2018Q3,79451671,b445fa48-245e-11ee-a984-b05216279b15
"Jones, Mcdonald and Hill",2019Q2,77308965,b445fa48-245e-11ee-a984-b05216279b15
"Jones, Mcdonald and Hill",2019Q3,90222185,b445fa48-245e-11ee-a984-b05216279b15
"Jones, Mcdonald and Hill",2019Q4,72398390,b445fa48-245e-11ee-a984-b05216279b15
"Jones, Mcdonald and Hill",2020Q2,71564399,b445fa48-245e-11ee-a984-b05216279b15
"Jones, Mcdonald and Hill",2021Q2,60684965,b445fa48-245e-11ee-a984-b05216279b15
"Jones, Mcdonald and Hill",2022Q2,97656329,b445fa48-245e-11ee-a984-b05216279b15
"Jones, Mcdonald and Hill",2023Q2,61699560,b445fa48-245e-11ee-a984-b05216279b15
"Jones, Mcdonald and Hill",2023Q3,110458213,b445fa48-245e-11ee-a984-b05216279b15
Lopez-Harris,2018Q1,98915595,b4460114-245e-11ee-a984-b05216279b15
Lopez-Harris,2019Q3,73659411,b4460114-245e-11ee-a984-b05216279b15
Lopez-Harris,2021Q4,96869610,b4460114-245e-11ee-a984-b05216279b15
Lopez-Harris,2022Q3,81472267,b4460114-245e-11ee-a984-b05216279b15
Lopez-Harris,2023Q3,132061634,b4460114-245e-11ee-a984-b05216279b15
Jackson Group,2018Q1,85473806,b4460a38-245e-11ee-a984-b05216279b15
Jackson Group,2018Q4,53086483,b4460a38-245e-11ee-a984-b05216279b15
Jackson Group,2019Q2,97604316,b4460a38-245e-11ee-a984-b05216279b15
Jackson Group,2020Q2,80595749,b4460a38-245e-11ee-a984-b05216279b15
Jackson Group,2021Q1,118175446,b4460a38-245e-11ee-a984-b05216279b15
Jackson Group,2021Q3,137038155,b4460a38-245e-11ee-a984-b05216279b15
Jackson Group,2022Q3,107382212,b4460a38-245e-11ee-a984-b05216279b15
Jackson Group,2023Q2,68715882,b4460a38-245e-11ee-a984-b05216279b15
Jackson Group,2023Q3,112537194,b4460a38-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2018Q1,132289687,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2018Q3,113192216,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2019Q2,76567216,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2019Q3,108031821,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2020Q2,90626502,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2020Q4,68818082,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2021Q1,102031743,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2021Q2,93665248,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2021Q3,105643574,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2022Q1,122153998,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2022Q3,95165029,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2023Q2,86931614,b4461f00-245e-11ee-a984-b05216279b15
"Webb, Hall and Valenzuela",2023Q3,124861008,b4461f00-245e-11ee-a984-b05216279b15
"Salinas, Adams and Dennis",2019Q2,82971074,b4463bca-245e-11ee-a984-b05216279b15
"Salinas, Adams and Dennis",2019Q4,55519355,b4463bca-245e-11ee-a984-b05216279b15
"Salinas, Adams and Dennis",2022Q1,70797589,b4463bca-245e-11ee-a984-b05216279b15
"Salinas, Adams and Dennis",2023Q3,85129879,b4463bca-245e-11ee-a984-b05216279b15
Davis Inc,2018Q2,62812379,b44646c4-245e-11ee-a984-b05216279b15
Davis Inc,2019Q3,122844170,b44646c4-245e-11ee-a984-b05216279b15
Davis Inc,2019Q4,86910721,b44646c4-245e-11ee-a984-b05216279b15
Davis Inc,2022Q3,80172465,b44646c4-245e-11ee-a984-b05216279b15
Davis Inc,2022Q4,61120522,b44646c4-245e-11ee-a984-b05216279b15
Davis Inc,2023Q3,93550888,b44646c4-245e-11ee-a984-b05216279b15
Webb PLC,2018Q3,111350747,b446531c-245e-11ee-a984-b05216279b15
Webb PLC,2020Q3,136337943,b446531c-245e-11ee-a984-b05216279b15
Webb PLC,2022Q1,135073514,b446531c-245e-11ee-a984-b05216279b15
Webb PLC,2022Q2,81394220,b446531c-245e-11ee-a984-b05216279b15
Webb PLC,2023Q1,72229190,b446531c-245e-11ee-a984-b05216279b15
Webb PLC,2023Q3,103711137,b446531c-245e-11ee-a984-b05216279b15
Frazier-Stone,2018Q1,137283426,b44667bc-245e-11ee-a984-b05216279b15
Frazier-Stone,2019Q2,82829429,b44667bc-245e-11ee-a984-b05216279b15
Frazier-Stone,2019Q4,91447394,b44667bc-245e-11ee-a984-b05216279b15
Frazier-Stone,2020Q1,124508460,b44667bc-245e-11ee-a984-b05216279b15
Frazier-Stone,2020Q2,91306966,b44667bc-245e-11ee-a984-b05216279b15
Frazier-Stone,2020Q3,120094228,b44667bc-245e-11ee-a984-b05216279b15
Frazier-Stone,2020Q4,87705504,b44667bc-245e-11ee-a984-b05216279b15
Frazier-Stone,2021Q1,124992723,b44667bc-245e-11ee-a984-b05216279b15
Frazier-Stone,2022Q2,85467705,b44667bc-245e-11ee-a984-b05216279b15
Frazier-Stone,2023Q3,109029485,b44667bc-245e-11ee-a984-b05216279b15
Holland LLC,2018Q1,81537386,b446714e-245e-11ee-a984-b05216279b15
Holland LLC,2018Q4,65265851,b446714e-245e-11ee-a984-b05216279b15
Holland LLC,2019Q1,72164327,b446714e-245e-11ee-a984-b05216279b15
Holland LLC,2019Q4,73787222,b446714e-245e-11ee-a984-b05216279b15
Holland LLC,2021Q1,103462352,b446714e-245e-11ee-a984-b05216279b15
Holland LLC,2021Q3,120346869,b446714e-245e-11ee-a984-b05216279b15
Holland LLC,2022Q3,111358956,b446714e-245e-11ee-a984-b05216279b15
Holland LLC,2022Q4,61657840,b446714e-245e-11ee-a984-b05216279b15
Holland LLC,2023Q1,72069618,b446714e-245e-11ee-a984-b05216279b15
Holland LLC,2023Q2,90203509,b446714e-245e-11ee-a984-b05216279b15
Holland LLC,2023Q3,107423663,b446714e-245e-11ee-a984-b05216279b15
Daniel LLC,2018Q1,112950310,b446770c-245e-11ee-a984-b05216279b15
Daniel LLC,2018Q2,50373924,b446770c-245e-11ee-a984-b05216279b15
Daniel LLC,2018Q4,86831178,b446770c-245e-11ee-a984-b05216279b15
Daniel LLC,2020Q3,101682467,b446770c-245e-11ee-a984-b05216279b15
Daniel LLC,2021Q1,90687241,b446770c-245e-11ee-a984-b05216279b15
Daniel LLC,2022Q3,84627662,b446770c-245e-11ee-a984-b05216279b15
Daniel LLC,2023Q2,96477357,b446770c-245e-11ee-a984-b05216279b15
Daniel LLC,2023Q3,76457115,b446770c-245e-11ee-a984-b05216279b15
"Thomas, Freeman and Valentine",2018Q1,76888264,b4467a86-245e-11ee-a984-b05216279b15
"Thomas, Freeman and Valentine",2018Q2,71880286,b4467a86-245e-11ee-a984-b05216279b15
"Thomas, Freeman and Valentine",2020Q2,85489094,b4467a86-245e-11ee-a984-b05216279b15
"Thomas, Freeman and Valentine",2020Q3,104632045,b4467a86-245e-11ee-a984-b05216279b15
"Thomas, Freeman and Valentine",2021Q3,134819073,b4467a86-245e-11ee-a984-b05216279b15
"Thomas, Freeman and Valentine",2022Q2,51905664,b4467a86-245e-11ee-a984-b05216279b15
"Thomas, Freeman and Valentine",2022Q3,71387475,b4467a86-245e-11ee-a984-b05216279b15
"Thomas, Freeman and Valentine",2022Q4,67614627,b4467a86-245e-11ee-a984-b05216279b15
"Thomas, Freeman and Valentine",2023Q1,73065017,b4467a86-245e-11ee-a984-b05216279b15
"Thomas, Freeman and Valentine",2023Q3,129950510,b4467a86-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2018Q2,66493657,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2018Q3,108648327,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2018Q4,61821660,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2020Q1,88316565,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2020Q2,60663486,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2020Q4,93835513,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2021Q1,115475584,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2021Q4,75477819,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2022Q3,95710245,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2022Q4,90535916,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2023Q1,116510245,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2023Q2,57222592,b4467dc4-245e-11ee-a984-b05216279b15
"Kelly, Lee and Wilson",2023Q3,86382727,b4467dc4-245e-11ee-a984-b05216279b15
Rogers Ltd,2018Q4,56752335,b44681a2-245e-11ee-a984-b05216279b15
Rogers Ltd,2020Q1,79988624,b44681a2-245e-11ee-a984-b05216279b15
Rogers Ltd,2020Q2,93577086,b44681a2-245e-11ee-a984-b05216279b15
Rogers Ltd,2021Q2,89242536,b44681a2-245e-11ee-a984-b05216279b15
Rogers Ltd,2021Q4,62244605,b44681a2-245e-11ee-a984-b05216279b15
Rogers Ltd,2022Q2,51772547,b44681a2-245e-11ee-a984-b05216279b15
Rogers Ltd,2023Q2,56481363,b44681a2-245e-11ee-a984-b05216279b15
Rogers Ltd,2023Q3,127357295,b44681a2-245e-11ee-a984-b05216279b15
"Hansen, Roberts and Bennett",2018Q2,53832604,b4468544-245e-11ee-a984-b05216279b15
"Hansen, Roberts and Bennett",2019Q3,134715821,b4468544-245e-11ee-a984-b05216279b15
"Hansen, Roberts and Bennett",2019Q4,91819334,b4468544-245e-11ee-a984-b05216279b15
"Hansen, Roberts and Bennett",2020Q1,81401257,b4468544-245e-11ee-a984-b05216279b15
"Hansen, Roberts and Bennett",2020Q2,73431255,b4468544-245e-11ee-a984-b05216279b15
"Hansen, Roberts and Bennett",2021Q2,84058030,b4468544-245e-11ee-a984-b05216279b15
"Hansen, Roberts and Bennett",2022Q4,54193413,b4468544-245e-11ee-a984-b05216279b15
"Hansen, Roberts and Bennett",2023Q3,138638337,b4468544-245e-11ee-a984-b05216279b15
Perry-Newman,2018Q1,93836033,b44688e6-245e-11ee-a984-b05216279b15
Perry-Newman,2018Q3,125209933,b44688e6-245e-11ee-a984-b05216279b15
Perry-Newman,2019Q1,79774954,b44688e6-245e-11ee-a984-b05216279b15
Perry-Newman,2019Q3,127794976,b44688e6-245e-11ee-a984-b05216279b15
Perry-Newman,2020Q1,132529884,b44688e6-245e-11ee-a984-b05216279b15
Perry-Newman,2020Q3,77712278,b44688e6-245e-11ee-a984-b05216279b15
Perry-Newman,2020Q4,94747281,b44688e6-245e-11ee-a984-b05216279b15
Perry-Newman,2021Q2,68187090,b44688e6-245e-11ee-a984-b05216279b15
Perry-Newman,2022Q1,85843914,b44688e6-245e-11ee-a984-b05216279b15
Perry-Newman,2022Q3,122045194,b44688e6-245e-11ee-a984-b05216279b15
Perry-Newman,2022Q4,73655715,b44688e6-245e-11ee-a984-b05216279b15
Ellis-Brown,2018Q3,108939905,b4468dbe-245e-11ee-a984-b05216279b15
Ellis-Brown,2019Q2,58594206,b4468dbe-245e-11ee-a984-b05216279b15
Ellis-Brown,2019Q3,82444677,b4468dbe-245e-11ee-a984-b05216279b15
Ellis-Brown,2021Q1,96095895,b4468dbe-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2018Q1,76722492,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2018Q2,51369936,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2018Q4,61945447,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2019Q2,77201026,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2019Q4,84165699,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2020Q1,139013343,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2020Q2,94386947,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2021Q3,90026487,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2022Q2,71545154,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2022Q3,117055965,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2023Q1,88198237,b4469278-245e-11ee-a984-b05216279b15
"Eaton, Holmes and Walters",2023Q3,87133552,b4469278-245e-11ee-a984-b05216279b15
White-Haynes,2018Q2,54209665,b44696ce-245e-11ee-a984-b05216279b15
White-Haynes,2018Q3,137097074,b44696ce-245e-11ee-a984-b05216279b15
White-Haynes,2018Q4,78664363,b44696ce-245e-11ee-a984-b05216279b15
White-Haynes,2019Q3,125649095,b44696ce-245e-11ee-a984-b05216279b15
White-Haynes,2019Q4,91657282,b44696ce-245e-11ee-a984-b05216279b15
White-Haynes,2021Q3,126809292,b44696ce-245e-11ee-a984-b05216279b15
White-Haynes,2022Q3,130595798,b44696ce-245e-11ee-a984-b05216279b15
White-Haynes,2022Q4,95233401,b44696ce-245e-11ee-a984-b05216279b15
White-Haynes,2023Q3,122202756,b44696ce-245e-11ee-a984-b05216279b15
"Robertson, Taylor and Arnold",2018Q1,85964551,b4469be2-245e-11ee-a984-b05216279b15
"Robertson, Taylor and Arnold",2019Q3,116445478,b4469be2-245e-11ee-a984-b05216279b15
"Robertson, Taylor and Arnold",2021Q3,102954888,b4469be2-245e-11ee-a984-b05216279b15
"Robertson, Taylor and Arnold",2022Q1,133702990,b4469be2-245e-11ee-a984-b05216279b15
"Robertson, Taylor and Arnold",2022Q3,72504448,b4469be2-245e-11ee-a984-b05216279b15
"Robertson, Taylor and Arnold",2022Q4,83834074,b4469be2-245e-11ee-a984-b05216279b15
"Robertson, Taylor and Arnold",2023Q2,75020403,b4469be2-245e-11ee-a984-b05216279b15
"Robertson, Taylor and Arnold",2023Q3,106554147,b4469be2-245e-11ee-a984-b05216279b15
Smith-Cook,2018Q3,90884304,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2018Q4,81974121,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2019Q1,96835377,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2019Q3,86076342,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2020Q2,85774644,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2020Q4,83476351,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2021Q1,136802869,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2021Q2,83789305,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2022Q1,90775538,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2022Q2,84664817,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2022Q4,62320053,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2023Q2,88224078,b446a0d8-245e-11ee-a984-b05216279b15
Smith-Cook,2023Q3,76088048,b446a0d8-245e-11ee-a984-b05216279b15
Shaffer-Brown,2018Q2,85840872,b446a650-245e-11ee-a984-b05216279b15
Shaffer-Brown,2018Q4,86279996,b446a650-245e-11ee-a984-b05216279b15
Shaffer-Brown,2019Q1,120614937,b446a650-245e-11ee-a984-b05216279b15
Shaffer-Brown,2019Q2,86774470,b446a650-245e-11ee-a984-b05216279b15
Shaffer-Brown,2019Q4,96940452,b446a650-245e-11ee-a984-b05216279b15
Shaffer-Brown,2021Q1,113465451,b446a650-245e-11ee-a984-b05216279b15
Shaffer-Brown,2022Q2,95859304,b446a650-245e-11ee-a984-b05216279b15
Shaffer-Brown,2022Q3,75034243,b446a650-245e-11ee-a984-b05216279b15
Shaffer-Brown,2022Q4,60338664,b446a650-245e-11ee-a984-b05216279b15
Shaffer-Brown,2023Q3,122755110,b446a650-245e-11ee-a984-b05216279b15
"Lee, Ward and Shepard",2018Q3,83691433,b446acd6-245e-11ee-a984-b05216279b15
"Lee, Ward and Shepard",2019Q1,100931041,b446acd6-245e-11ee-a984-b05216279b15
"Lee, Ward and Shepard",2019Q4,67078760,b446acd6-245e-11ee-a984-b05216279b15
"Lee, Ward and Shepard",2020Q3,125557350,b446acd6-245e-11ee-a984-b05216279b15
"Lee, Ward and Shepard",2021Q1,72734491,b446acd6-245e-11ee-a984-b05216279b15
"Lee, Ward and Shepard",2021Q4,94172153,b446acd6-245e-11ee-a984-b05216279b15
"Lee, Ward and Shepard",2022Q1,121782366,b446acd6-245e-11ee-a984-b05216279b15
"Lee, Ward and Shepard",2023Q2,83756922,b446acd6-245e-11ee-a984-b05216279b15
"Lee, Ward and Shepard",2023Q3,104835914,b446acd6-245e-11ee-a984-b05216279b15
Pitts-Rogers,2018Q3,101414937,b446b096-245e-11ee-a984-b05216279b15
Pitts-Rogers,2019Q3,90928791,b446b096-245e-11ee-a984-b05216279b15
Pitts-Rogers,2019Q4,70818815,b446b096-245e-11ee-a984-b05216279b15
Pitts-Rogers,2020Q2,69735238,b446b096-245e-11ee-a984-b05216279b15
Pitts-Rogers,2021Q2,63895572,b446b096-245e-11ee-a984-b05216279b15
Pitts-Rogers,2021Q3,118928573,b446b096-245e-11ee-a984-b05216279b15
Pitts-Rogers,2022Q2,71654524,b446b096-245e-11ee-a984-b05216279b15
Pitts-Rogers,2022Q4,66311199,b446b096-245e-11ee-a984-b05216279b15
Pitts-Rogers,2023Q1,134180775,b446b096-245e-11ee-a984-b05216279b15
Pitts-Rogers,2023Q3,116010231,b446b096-245e-11ee-a984-b05216279b15
Hayes Inc,2018Q1,102684437,b446b69a-245e-11ee-a984-b05216279b15
Hayes Inc,2019Q2,85866152,b446b69a-245e-11ee-a984-b05216279b15
Hayes Inc,2022Q3,93175504,b446b69a-245e-11ee-a984-b05216279b15
Hayes Inc,2022Q4,84279027,b446b69a-245e-11ee-a984-b05216279b15
Hayes Inc,2023Q3,84145962,b446b69a-245e-11ee-a984-b05216279b15
"Watkins, Scott and Barrett",2020Q2,74089470,b446c37e-245e-11ee-a984-b05216279b15
"Watkins, Scott and Barrett",2020Q3,100317170,b446c37e-245e-11ee-a984-b05216279b15
"Watkins, Scott and Barrett",2021Q1,110841157,b446c37e-245e-11ee-a984-b05216279b15
"Watkins, Scott and Barrett",2022Q3,125849053,b446c37e-245e-11ee-a984-b05216279b15
"Watkins, Scott and Barrett",2023Q1,86389857,b446c37e-245e-11ee-a984-b05216279b15
"Watkins, Scott and Barrett",2023Q3,114690062,b446c37e-245e-11ee-a984-b05216279b15
Salinas-Morris,2018Q2,97276293,b446d04e-245e-11ee-a984-b05216279b15
Salinas-Morris,2021Q3,108809811,b446d04e-245e-11ee-a984-b05216279b15
Salinas-Morris,2021Q4,78054848,b446d04e-245e-11ee-a984-b05216279b15
Salinas-Morris,2023Q3,103444938,b446d04e-245e-11ee-a984-b05216279b15
Mccall Inc,2018Q2,58610531,b446d6d4-245e-11ee-a984-b05216279b15
Mccall Inc,2019Q2,59580311,b446d6d4-245e-11ee-a984-b05216279b15
Mccall Inc,2019Q4,72395090,b446d6d4-245e-11ee-a984-b05216279b15
Mccall Inc,2020Q3,134075135,b446d6d4-245e-11ee-a984-b05216279b15
Mccall Inc,2020Q4,67478184,b446d6d4-245e-11ee-a984-b05216279b15
Mccall Inc,2021Q1,129188302,b446d6d4-245e-11ee-a984-b05216279b15
Mccall Inc,2021Q4,56423198,b446d6d4-245e-11ee-a984-b05216279b15
Mccall Inc,2022Q2,75257502,b446d6d4-245e-11ee-a984-b05216279b15
Mccall Inc,2022Q3,102650836,b446d6d4-245e-11ee-a984-b05216279b15
Mccall Inc,2022Q4,78664077,b446d6d4-245e-11ee-a984-b05216279b15
Flores Group,2018Q1,110109965,b446dabc-245e-11ee-a984-b05216279b15
Flores Group,2018Q2,78127174,b446dabc-245e-11ee-a984-b05216279b15
Flores Group,2018Q4,82239905,b446dabc-245e-11ee-a984-b05216279b15
Flores Group,2019Q1,137145594,b446dabc-245e-11ee-a984-b05216279b15
Flores Group,2019Q3,131764250,b446dabc-245e-11ee-a984-b05216279b15
Flores Group,2020Q3,125521408,b446dabc-245e-11ee-a984-b05216279b15
Flores Group,2020Q4,74567183,b446dabc-245e-11ee-a984-b05216279b15
Flores Group,2022Q1,79446848,b446dabc-245e-11ee-a984-b05216279b15
Flores Group,2022Q2,66160319,b446dabc-245e-11ee-a984-b05216279b15
Flores Group,2023Q2,86922824,b446dabc-245e-11ee-a984-b05216279b15
Flores Group,2023Q3,101186404,b446dabc-245e-11ee-a984-b05216279b15
"Day, Smith and Wells",2019Q1,94593878,b446de04-245e-11ee-a984-b05216279b15
"Day, Smith and Wells",2019Q2,65327702,b446de04-245e-11ee-a984-b05216279b15
"Day, Smith and Wells",2019Q3,100248149,b446de04-245e-11ee-a984-b05216279b15
"Day, Smith and Wells",2020Q3,105372638,b446de04-245e-11ee-a984-b05216279b15
"Day, Smith and Wells",2020Q4,92639480,b446de04-245e-11ee-a984-b05216279b15
"Day, Smith and Wells",2021Q4,96159124,b446de04-245e-11ee-a984-b05216279b15
"Day, Smith and Wells",2022Q2,97777972,b446de04-245e-11ee-a984-b05216279b15
"Day, Smith and Wells",2023Q2,72432228,b446de04-245e-11ee-a984-b05216279b15
"Day, Smith and Wells",2023Q3,135318654,b446de04-245e-11ee-a984-b05216279b15
Carter Ltd,2018Q2,93569999,b446e124-245e-11ee-a984-b05216279b15
Carter Ltd,2019Q1,105925873,b446e124-245e-11ee-a984-b05216279b15
Carter Ltd,2019Q3,77314414,b446e124-245e-11ee-a984-b05216279b15
Carter Ltd,2020Q2,65562914,b446e124-245e-11ee-a984-b05216279b15
Carter Ltd,2021Q1,90463132,b446e124-245e-11ee-a984-b05216279b15
Carter Ltd,2021Q4,54127174,b446e124-245e-11ee-a984-b05216279b15
Carter Ltd,2023Q3,120488482,b446e124-245e-11ee-a984-b05216279b15
Cardenas-Reynolds,2018Q2,54771505,b446e444-245e-11ee-a984-b05216279b15
Cardenas-Reynolds,2018Q3,118292784,b446e444-245e-11ee-a984-b05216279b15
Cardenas-Reynolds,2020Q1,71779386,b446e444-245e-11ee-a984-b05216279b15
Cardenas-Reynolds,2020Q3,87259253,b446e444-245e-11ee-a984-b05216279b15
Cardenas-Reynolds,2023Q3,124033285,b446e444-245e-11ee-a984-b05216279b15
Steele Inc,2019Q1,127535748,b446e8a4-245e-11ee-a984-b05216279b15
Steele Inc,2019Q3,86830095,b446e8a4-245e-11ee-a984-b05216279b15
Steele Inc,2020Q2,99095422,b446e8a4-245e-11ee-a984-b05216279b15
Steele Inc,2020Q3,116715723,b446e8a4-245e-11ee-a984-b05216279b15
Steele Inc,2021Q2,93147071,b446e8a4-245e-11ee-a984-b05216279b15
Steele Inc,2023Q1,109177360,b446e8a4-245e-11ee-a984-b05216279b15
Steele Inc,2023Q3,114925596,b446e8a4-245e-11ee-a984-b05216279b15
Hatfield-Wallace,2018Q2,52434248,b446ebf6-245e-11ee-a984-b05216279b15
Hatfield-Wallace,2019Q1,110408340,b446ebf6-245e-11ee-a984-b05216279b15
Hatfield-Wallace,2019Q2,59006667,b446ebf6-245e-11ee-a984-b05216279b15
Hatfield-Wallace,2020Q4,64519272,b446ebf6-245e-11ee-a984-b05216279b15
Hatfield-Wallace,2021Q1,72125284,b446ebf6-245e-11ee-a984-b05216279b15
Hatfield-Wallace,2021Q3,113183327,b446ebf6-245e-11ee-a984-b05216279b15
Hatfield-Wallace,2022Q2,97935029,b446ebf6-245e-11ee-a984-b05216279b15
Hatfield-Wallace,2022Q4,75022725,b446ebf6-245e-11ee-a984-b05216279b15
Hatfield-Wallace,2023Q3,80069577,b446ebf6-245e-11ee-a984-b05216279b15
Chapman and Sons,2018Q1,109831537,b446ef16-245e-11ee-a984-b05216279b15
Chapman and Sons,2019Q2,83103558,b446ef16-245e-11ee-a984-b05216279b15
Chapman and Sons,2019Q3,132903168,b446ef16-245e-11ee-a984-b05216279b15
Chapman and Sons,2020Q3,107244517,b446ef16-245e-11ee-a984-b05216279b15
Chapman and Sons,2022Q1,96429810,b446ef16-245e-11ee-a984-b05216279b15
Chapman and Sons,2023Q1,127843335,b446ef16-245e-11ee-a984-b05216279b15
"Fletcher, Mendoza and Scott",2019Q3,108679114,b446f22c-245e-11ee-a984-b05216279b15
"Fletcher, Mendoza and Scott",2021Q3,71623242,b446f22c-245e-11ee-a984-b05216279b15
"Fletcher, Mendoza and Scott",2022Q2,51393107,b446f22c-245e-11ee-a984-b05216279b15
"Fletcher, Mendoza and Scott",2023Q2,51589480,b446f22c-245e-11ee-a984-b05216279b15
"Lindsey, Lopez and Lee",2018Q2,89009389,b446f560-245e-11ee-a984-b05216279b15
"Lindsey, Lopez and Lee",2018Q4,57366245,b446f560-245e-11ee-a984-b05216279b15
"Lindsey, Lopez and Lee",2019Q3,127845349,b446f560-245e-11ee-a984-b05216279b15
"Lindsey, Lopez and Lee",2019Q4,68352042,b446f560-245e-11ee-a984-b05216279b15
"Lindsey, Lopez and Lee",2020Q3,128994703,b446f560-245e-11ee-a984-b05216279b15
"Lindsey, Lopez and Lee",2021Q2,54016013,b446f560-245e-11ee-a984-b05216279b15
"Lindsey, Lopez and Lee",2022Q1,94841033,b446f560-245e-11ee-a984-b05216279b15
